p0,p1,p2,p3,p4,objective,elapsed_sec
4,6690000,93700,100000, -Dqueueless=on ,-2456.84,6994.2444541454315
4,6770000,97400,77000, -Dqueueless=on ,-2948.7,7016.667180776596
4,6640000,92500,98000, -Dqueueless=on ,-2950.32,7034.145169019699
4,6680000,96000,97000, -Dqueueless=on ,-2801.28,7062.908946990967
4,6660000,97500,83000, -Dqueueless=on ,-2506.83,7077.9265241622925
4,6800000,96500,90000, -Dqueueless=on ,-2760.42,7100.199687242508
4,6720000,93300,45000, -Dqueueless=on ,-2815.25,7116.487671136856
4,6630000,93700,82000, -Dqueueless=on ,-3140.03,7132.546630620956
4,6100000,99800,63000, -Dqueueless=on ,-2512.31,7151.639757156372
4,6660000,99800,73000, -Dqueueless=on ,-2525.91,7172.3175168037415
4,6640000,93200,98000, -Dqueueless=on ,-3012.54,7190.182854413986
4,6400000,92700,98000, -Dqueueless=on ,-2520.65,7206.465027093887
4,6290000,92000,76000, -Dqueueless=on ,-3029.87,7223.0170385837555
4,6930000,99700,70000, -Dqueueless=on ,-2602.4,7242.107414484024
4,6360000,93600,88000, -Dqueueless=on ,-2908.95,7262.80486536026
4,6300000,91700,98000, -Dqueueless=on ,-2424.33,7277.674783706665
4,7090000,95400,76000, -Dqueueless=on ,-3205.44,7296.022882938385
4,6600000,93700,99000, -Dqueueless=on ,-2057.88,7313.489852428436
4,6590000,96000,78000, -Dqueueless=on ,-2356.33,7328.728303194046
4,6290000,99600,84000, -Dqueueless=on ,-2858.82,7345.8972907066345
4,6510000,93000,74000, -Dqueueless=on ,-2443.66,7360.845103502274
4,6720000,99800,68000, -Dqueueless=on ,-2577.71,7378.280338525772
4,7570000,95800,91000, -Dqueueless=on ,-2495.32,7391.427418231964
4,2190000,99700,56000, -Dqueueless=on ,-2292.19,7408.386729478836
4,7140000,95600,81000, -Dqueueless=on ,-2595.43,7432.340094327927
4,7040000,96300,44000, -Dqueueless=on ,-2503.83,7455.166054964066
4,6260000,95800,77000, -Dqueueless=on ,-2785.66,7475.853020191193
4,7640000,95300,77000, -Dqueueless=on ,-2779.93,7500.185362577438
4,7560000,95400,46000, -Dqueueless=on ,-2375.27,7518.045906543732
4,6630000,97900,46000, -Dqueueless=on ,-2473.04,7534.377566099167
4,6570000,98400,47000, -Dqueueless=on ,-2836.69,7548.6539578437805
4,6630000,98500,88000, -Dqueueless=on ,-2499.29,7564.778341770172
4,6890000,95600,76000, -Dqueueless=on ,-2533.33,7582.712511062622
4,6610000,97600,82000, -Dqueueless=on ,-2578.65,7601.694718837738
4,7110000,95400,79000, -Dqueueless=on ,-2920.19,7617.224278450012
4,6650000,97200,78000, -Dqueueless=on ,-2971.41,7632.980105161667
4,6070000,93300,85000, -Dqueueless=on ,-2345.27,7650.630602121353
4,6620000,94900,68000, -Dqueueless=on ,-2234.58,7669.78343629837
4,2140000,99600,77000, -Dqueueless=on ,-2621.12,7689.436349153519
4,6190000,99700,69000, -Dqueueless=on ,-2771.19,7708.489511489868
4,6630000,95400,74000, -Dqueueless=on ,-2549.56,7726.879425764084
4,6290000,99700,75000, -Dqueueless=on ,-3101.58,7744.356499910355
4,6380000,94000,81000, -Dqueueless=on ,-2160.44,7765.548091650009
4,6480000,99900,69000, -Dqueueless=on ,-3084.45,7786.394537687302
4,6650000,93000,84000, -Dqueueless=on ,-2537.36,7809.02676153183
4,6160000,99500,78000, -Dqueueless=on ,-3189.06,7828.598988294601
4,7050000,96100,76000, -Dqueueless=on ,-2654.88,7850.314966678619
4,6290000,99900,81000, -Dqueueless=on ,-2250.2,7869.791974544525
4,6650000,94400,75000, -Dqueueless=on ,-2211.83,7887.987144470215
2,6610000,94800,76000, -Dqueueless=on ,-2611.68,7907.2335884571075
4,7490000,95800,78000, -Dqueueless=on ,-2859.41,7925.344096183777
4,6640000,96000,78000, -Dqueueless=on ,-2463.9,7938.4052057266235
4,6390000,99700,43000, -Dqueueless=on ,-2833.45,7957.747428655624
4,6490000,95400,78000, -Dqueueless=on ,-2355.2,7972.366277933121
4,7650000,96700,76000, -Dqueueless=on ,-2611.78,7990.636898994446
4,1380000,95200,96000, -Dqueueless=on ,-2910.95,8009.654782533646
4,6630000,97900,44000, -Dqueueless=on ,-2331.75,8026.978353738785
4,6990000,95500,74000, -Dqueueless=on ,-2804.71,8044.870979547501
3,6630000,99900,48000, -Dqueueless=on ,-2869.53,8063.474185705185
4,6210000,94800,86000, -Dqueueless=on ,-2300.7,8081.460520744324
4,6120000,99300,74000, -Dqueueless=on ,-2807.83,8097.246566295624
4,6670000,95900,85000, -Dqueueless=on ,-2986.3,8115.648921728134
4,6660000,99800,70000, -Dqueueless=on ,-2758.7,8138.249705553055
4,7690000,93300,83000, -Dqueueless=on ,-2594.41,8163.222269535065
4,6480000,99900,40000, -Dqueueless=on ,-2651.78,8181.5633664131165
4,6770000,97200,77000, -Dqueueless=on ,-2784.74,8210.014715909958
4,6670000,95300,46000, -Dqueueless=on ,-2627.8,8226.35764503479
4,7050000,95400,86000, -Dqueueless=on ,-2727.18,8244.272745132446
4,7630000,95800,77000, -Dqueueless=on ,-2517.62,8261.914537668228
4,6330000,98600,80000, -Dqueueless=on ,-2328.55,8278.501636266708
4,6170000,99900,45000, -Dqueueless=on ,-2611.62,8294.38175201416
4,6640000,89000,83000, -Dqueueless=on ,-2730.44,8309.42074561119
4,6390000,99800,63000, -Dqueueless=on ,-3034.33,8325.638598680496
4,6520000,96500,93000, -Dqueueless=on ,-2851.04,8343.267772436142
4,6050000,95900,91000, -Dqueueless=on ,-2921.0,8359.820407867432
4,6490000,95900,93000, -Dqueueless=on ,-2523.06,8392.16740655899
3,6540000,95600,99000, -Dqueueless=on ,-2654.31,8411.590012550354
4,6270000,93600,81000, -Dqueueless=on ,-2704.02,8428.991769075394
2,6640000,95000,100000, -Dqueueless=on ,-2526.3,8450.344393253326
4,6780000,98900,33000, -Dqueueless=on ,-2865.18,8465.926042079926
4,7570000,97500,78000, -Dqueueless=on ,-2362.17,8483.904621601105
4,6520000,95100,88000, -Dqueueless=on ,-2552.84,8498.705517053604
4,6650000,95800,95000, -Dqueueless=on ,-2680.16,8521.498611927032
4,6450000,99900,26000, -Dqueueless=on ,-3147.05,8541.790293216705
4,6010000,95300,88000, -Dqueueless=on ,-2597.56,8557.302540302277
4,6110000,97100,99000, -Dqueueless=on ,-2640.54,8577.817058801651
4,6050000,99500,79000, -Dqueueless=on ,-2489.13,8599.275208234787
4,6540000,96300,94000, -Dqueueless=on ,-2478.93,8614.586227416992
3,6590000,94500,91000, -Dqueueless=on ,-2187.46,8630.963330745697
4,6140000,99900,75000, -Dqueueless=on ,-2898.35,8649.456340789795
4,5980000,95200,100000, -Dqueueless=on ,-2604.76,8671.875865221024
4,1470000,99900,81000, -Dqueueless=on ,-2295.28,8689.381967306137
4,6640000,92600,55000, -Dqueueless=on ,-2917.16,8704.843389511108
4,7780000,96600,77000, -Dqueueless=on ,-2514.56,8729.556832313538
4,7410000,96500,77000, -Dqueueless=on ,-3149.43,8747.120697021484
4,6790000,98900,42000, -Dqueueless=on ,-3269.4,8772.085312843323
4,7140000,96600,77000, -Dqueueless=on ,-2921.05,8789.152996063232
4,6810000,96800,32000, -Dqueueless=on ,-2774.08,8816.144016504288
4,6670000,98400,31000, -Dqueueless=on ,-2756.22,8834.448623657227
4,6190000,95400,96000, -Dqueueless=on ,-3260.22,8850.554597854614
4,6670000,95100,78000, -Dqueueless=on ,-2947.23,8867.670201063156
4,6740000,98300,45000, -Dqueueless=on ,-2879.42,8883.280174016953
4,7590000,99100,45000, -Dqueueless=on ,-2710.41,8900.718121767044
4,6590000,95400,100000, -Dqueueless=on ,-2519.43,8918.212332725525
4,6570000,92600,82000, -Dqueueless=on ,-2896.62,8939.626286506653
4,6190000,96500,87000, -Dqueueless=on ,-2712.44,8959.667319059372
4,2230000,96500,75000, -Dqueueless=on ,-2868.97,8977.481112241745
4,6660000,97700,77000, -Dqueueless=on ,-2357.44,8995.123896360397
4,6600000,100000,52000, -Dqueueless=on ,-2600.69,9014.87471818924
4,6180000,93000,76000, -Dqueueless=on ,-2461.66,9036.154734134674
4,6470000,99900,25000, -Dqueueless=on ,-2662.19,9066.754570245743
4,6790000,96600,44000, -Dqueueless=on ,-2956.91,9086.220277071
4,6650000,99300,71000, -Dqueueless=on ,-2245.51,9106.942533016205
4,6620000,89900,98000, -Dqueueless=on ,-3116.86,9119.499024152756
4,1380000,90600,95000, -Dqueueless=on ,-2748.65,9136.012102365494
4,6630000,96300,77000, -Dqueueless=on ,-2651.11,9152.188554286957
4,6570000,92800,85000, -Dqueueless=on ,-2591.87,9170.955552101135
4,6140000,95600,99000, -Dqueueless=on ,-2769.73,9186.57829785347
4,6620000,11800,87000, -Dqueueless=on ,-2776.86,9201.395813465118
4,7550000,98100,77000, -Dqueueless=on ,-2707.67,9217.34601688385
4,6630000,96100,95000, -Dqueueless=on ,-2931.4,9235.578026294708
4,6500000,99900,45000, -Dqueueless=on ,-2606.04,9252.385782003403
4,6640000,92600,56000, -Dqueueless=on ,-2963.18,9273.003947973251
4,6750000,96200,44000, -Dqueueless=on ,-2782.46,9292.483117580414
2,7150000,95500,77000, -Dqueueless=on ,-2761.68,9309.46333193779
4,6630000,39400,98000, -Dqueueless=on ,-2539.06,9325.499200344086
4,6250000,94100,84000, -Dqueueless=on ,-2861.14,9342.666986942291
4,6220000,99500,92000, -Dqueueless=on ,-2857.16,9362.145962953568
4,1390000,93300,97000, -Dqueueless=on ,-2445.57,9383.838057518005
4,6390000,95200,97000, -Dqueueless=on ,-3184.29,9400.800441265106
4,6260000,91100,80000, -Dqueueless=on ,-2625.74,9423.364504098892
4,6790000,98400,23000, -Dqueueless=on ,-2899.46,9440.966966629028
4,5930000,95300,100000, -Dqueueless=on ,-2706.82,9460.338655948639
4,6610000,96000,98000, -Dqueueless=on ,-2849.97,9479.057281255722
4,6630000,94800,83000, -Dqueueless=on ,-2923.1,9496.985895395279
4,1380000,99600,80000, -Dqueueless=on ,-2642.03,9517.756635189056
4,7420000,95100,88000, -Dqueueless=on ,-2688.06,9534.888905525208
4,6360000,93200,95000, -Dqueueless=on ,-2911.34,9552.413647651672
4,6240000,95900,77000, -Dqueueless=on ,-2830.91,9568.558279752731
4,6590000,94100,95000, -Dqueueless=on ,-2680.1,9586.557898283005
4,6660000,91700,72000, -Dqueueless=on ,-3109.83,9610.94162273407
4,6790000,98400,44000, -Dqueueless=on ,-2592.45,9629.61894583702
4,7550000,96800,77000, -Dqueueless=on ,-3156.62,9646.38143825531
4,6650000,89600,72000, -Dqueueless=on ,-3155.77,9669.090992927551
4,6620000,95000,81000, -Dqueueless=on ,-2344.0,9685.141617536545
4,6240000,89100,48000, -Dqueueless=on ,-2424.95,9703.498563051224
4,6730000,89200,59000, -Dqueueless=on ,-2907.21,9722.054277181625
4,6280000,89600,59000, -Dqueueless=on ,-2535.06,9737.021354675293
4,6780000,90400,70000, -Dqueueless=on ,-2539.6,9753.77859044075
4,6610000,92800,80000, -Dqueueless=on ,-2780.7,9772.74332499504
4,6650000,15600,72000, -Dqueueless=on ,-2763.72,9789.752260446548
4,6970000,96800,77000, -Dqueueless=on ,-2793.76,9812.359872341156
4,6750000,98600,17000, -Dqueueless=on ,-2650.75,9834.892177581787
4,6630000,92700,68000, -Dqueueless=on ,-2583.2,9852.066769361496
4,6330000,93300,96000, -Dqueueless=on ,-2613.95,9871.991950273514
4,6660000,92000,52000, -Dqueueless=on ,-3118.19,9892.952772140503
4,7550000,91800,94000, -Dqueueless=on ,-2488.43,9910.099776506424
4,6860000,96400,77000, -Dqueueless=on ,-2809.01,9930.337629318237
4,6670000,99800,33000, -Dqueueless=on ,-2806.14,9955.876030921936
4,6180000,96300,98000, -Dqueueless=on ,-2740.18,9975.074894189835
4,6660000,92000,72000, -Dqueueless=on ,-2361.12,9995.56606721878
4,6380000,94900,95000, -Dqueueless=on ,-3000.95,10014.303438663483
4,6790000,91800,55000, -Dqueueless=on ,-2531.91,10032.094821214676
4,6760000,98200,45000, -Dqueueless=on ,-2658.64,10047.687987327576
4,6650000,92000,76000, -Dqueueless=on ,-2464.17,10060.013928413391
4,6340000,99800,71000, -Dqueueless=on ,-3288.91,10080.770608186722
4,6010000,95400,96000, -Dqueueless=on ,-2498.78,10103.684746026993
4,6660000,92600,28000, -Dqueueless=on ,-2651.21,10119.833440065384
4,6630000,93800,52000, -Dqueueless=on ,-2423.35,10134.639863729477
4,6450000,95500,96000, -Dqueueless=on ,-2808.56,10150.119685173035
4,6660000,96200,77000, -Dqueueless=on ,-2833.19,10172.585558652878
4,6610000,89800,78000, -Dqueueless=on ,-3062.24,10194.497010231018
4,6730000,89600,49000, -Dqueueless=on ,-3193.31,10211.972231149673
4,6790000,99400,33000, -Dqueueless=on ,-2462.74,10228.742558002472
4,6630000,89400,78000, -Dqueueless=on ,-2331.03,10247.536421775818
2,6730000,89900,68000, -Dqueueless=on ,-2653.1,10262.97459077835
4,6680000,89200,56000, -Dqueueless=on ,-2627.76,10279.656643390656
4,6240000,95200,84000, -Dqueueless=on ,-2501.22,10297.750765562057
4,7540000,89700,90000, -Dqueueless=on ,-2845.65,10313.711131572723
4,6180000,95100,97000, -Dqueueless=on ,-2793.98,10331.324191331863
4,6530000,89600,53000, -Dqueueless=on ,-3120.61,10353.293136119843
4,6630000,89700,29000, -Dqueueless=on ,-2918.46,10374.413533210754
4,6700000,91900,49000, -Dqueueless=on ,-2470.97,10391.855828285217
4,7420000,89500,46000, -Dqueueless=on ,-2986.66,10408.086704015732
4,7270000,89600,69000, -Dqueueless=on ,-2892.41,10423.233754634857
4,6190000,95800,99000, -Dqueueless=on ,-2527.31,10443.312358140945
4,6360000,89500,55000, -Dqueueless=on ,-2648.49,10462.507383823395
4,6860000,89800,56000, -Dqueueless=on ,-2637.77,10481.719882965088
4,6570000,89500,30000, -Dqueueless=on ,-2727.9,10496.793623447418
4,6780000,95500,46000, -Dqueueless=on ,-2531.71,10512.560297250748
4,6670000,89600,70000, -Dqueueless=on ,-3141.53,10528.731565237045
4,6130000,98700,66000, -Dqueueless=on ,-2757.97,10549.533326148987
4,6620000,96000,100000, -Dqueueless=on ,-2897.75,10564.689356565475
4,6670000,91500,76000, -Dqueueless=on ,-2768.7,10591.951751470566
4,6610000,91300,29000, -Dqueueless=on ,-2559.63,10615.140212059021
4,6790000,98800,44000, -Dqueueless=on ,-2855.02,10630.774309396744
4,6740000,89900,33000, -Dqueueless=on ,-2494.7,10649.962960481644
4,6490000,89700,75000, -Dqueueless=on ,-2692.63,10671.429321050644
4,6600000,89600,44000, -Dqueueless=on ,-2726.8,10686.994681119919
4,6660000,95200,72000, -Dqueueless=on ,-2666.69,10702.82595038414
4,6470000,99400,74000, -Dqueueless=on ,-3012.98,10718.377905368805
4,6720000,89200,44000, -Dqueueless=on ,-3254.11,10739.464609861374
4,6660000,99000,41000, -Dqueueless=on ,-2807.58,10759.206659555435
4,6710000,1800,43000, -Dqueueless=on ,-2137.28,10775.711993694305
4,7070000,89200,25000, -Dqueueless=on ,0.0,10797.708136320114
